article_id,article_title,article_date,sentence,category,voice,annotator
1148,Israel rejects ceasefire unless hostages freed.,2023-11-04, The  Hamas-run  health  ministry  said  at  least  13  people  were  killed  in  the  incident  and  blamed  an  Israeli  air  strike. ,palestine,PASSIVE,jan
3524,How we're investigating the hospital explosion.,2023-10-18," Our  team  at  BBC  Verify  is  investigating  the  explosion  at  the  Al  Ahli  Arab  hospital,  which  health  officials  in  Gaza  say  killed  hundreds  of  people. ",palestine,ACTIVE,jan
1496,"Israeli death toll tops 1,000, embassy says.",2023-10-10," At  least  1,008  Israelis  have  been  killed  since  Saturday,  the  Israeli  embassy  to  the  United  States  has  said. ",israel,PASSIVE,jan
2985,Closer look: How do we know how many people have died in Gaza?,2023-10-27, Closer  look:  How  do  we  know  how  many  people  have  died  in  Gaza? ,palestine,ACTIVE,jan
2985,Closer look: How do we know how many people have died in Gaza?,2023-10-27," The  World  Health  Organization  (WHO)  says  more  than  7,028  people  have  now  been  killed  in  Gaza  and,  as  reported  in  my  previous  post  ,  that  41%  of  them  are  children. ",palestine,PASSIVE,jan
2985,Closer look: How do we know how many people have died in Gaza?,2023-10-27," He  said  the  WHO  had  received  a  list  of  6,747  names  and  registration  numbers  of  those  who  had  died,  and  an  additional  figure  -  281  -  of  bodies  which  had  yet  to  be  identified. ",palestine,ACTIVE,jan
2985,Closer look: How do we know how many people have died in Gaza?,2023-10-27," He  also  said  there  were  indications  that  many  more  people  had  died,  but  could  not  be  counted  because  they  remained  under  the  rubble. ",palestine,ACTIVE,jan
1015,UK withdraws embassy staff from Lebanon.,2023-11-06," Daniel  Hagari,  the  Israeli  military  spokesman,  said  this  was  ""in  response  to  the  firing  of  an  anti-tank  missile  that  killed  an  Israeli  citizen"". ",israel,ACTIVE,jan
2394,Gaza medics 'will be feeling completely and utterly broken',2023-11-11," She  went  on  to  say:  ""I  cannot  describe  how  that  would  feel  to  my  fellow  medical  professionals  -  these  are  people  who  are  dying  of  completely  treatable  problems. ",palestine,ACTIVE,jan
2349,In pictures: Latest from Gaza Strip.,2023-11-12, Hamas  says  13  people  were  killed  when  a  house  was  hit  in  Khan  Younis  in  the  south. ,palestine,PASSIVE,jan
2349,In pictures: Latest from Gaza Strip.,2023-11-12," People  mourn  as  they  carry  the  bodies  of  Palestinians  killed  in  Khan  Younis  -  a  city  in  the  southern  Gaza  Strip  that  Israeli  authorities  said  was  ""safe""  for  people  to  evacuate  to. ",palestine,ACTIVE,jan
1484,Gaza health ministry: 830 Palestinians killed since Saturday.,2023-10-10, Gaza  health  ministry:  830  Palestinians  killed  since  Saturday. ,palestine,ACTIVE,jan
1484,Gaza health ministry: 830 Palestinians killed since Saturday.,2023-10-10, Gaza's  health  ministry  says  830  Palestinians  are  known  to  have  been  killed  in  Israeli  strikes  since  Saturday. ,palestine,PASSIVE,jan
567,What's happening to premature babies in Al-Shifa hospital?,2023-11-15, Four  others  were  born  by  Caesarean  section  after  their  mothers  had  died. ,palestine,ACTIVE,jan
4382,A look at where things stand.,2023-11-09," Meanwhile  in  the  south  of  Gaza,  the  Hamas-run  Palestinian  interior  ministry  says  six  people  were  killed  in  a  bombing  in  Khan  Younis. ",palestine,PASSIVE,jan
4382,A look at where things stand.,2023-11-09," Latest  death  tolls:  The  Hamas-run  health  ministry  in  Gaza  says  more  than  10,500  people  have  now  been  killed  since  Israel  began  its  retaliatory  strikes. ",palestine,PASSIVE,jan
4382,A look at where things stand.,2023-11-09," Israel  began  its  campaign  after  a  Hamas  attack  last  month,  which  saw  1,400  people  killed  and  more  than  200  taken  hostage. ",israel,ACTIVE,jan
3477,Palestinians in West Bank take to the streets.,2023-10-18," Protesters  had  already  clashed  with  the  Palestinian  Authority’s  security  forces  in  a  number  of  cities  on  Tuesday  night,  following  an  explosion  at  a  hospital  in  Gaza  that  health  officials  say  killed  at  least  471  people. ",palestine,ACTIVE,jan
3014,Israel says it killed Hamas commander who planned attacks.,2023-10-27, Israel  says  it  killed  Hamas  commander  who  planned  attacks. ,palestine,ACTIVE,jan
3014,Israel says it killed Hamas commander who planned attacks.,2023-10-27," Earlier  the  Israeli  military  said  a  senior  Hamas  commander,  who  helped  plan  the  7  October  attacks,  was  killed. ",palestine,PASSIVE,jan
3014,Israel says it killed Hamas commander who planned attacks.,2023-10-27," Publishing  a  video  of  the  air  strike  which  they  alleged  killed  him,  the  IDF  said  Barud  ""planned  the  barbaric  October  7th  attacks  together  with  Yahya  Sinwar""  -  the  head  of  Hamas  in  the  Gaza  strip. ",palestine,ACTIVE,jan
2004,More than 500 Israelis killed - reports.,2023-10-08, More  than  500  Israelis  killed  -  reports. ,israel,,jan
2004,More than 500 Israelis killed - reports.,2023-10-08," More  than  500  Israelis  have  been  killed  since  Palestinian  militants  launched  a  major  attack  on  Saturday,  local  media  report. ",israel,PASSIVE,jan
2040,More than 250 dead in Gaza - Palestinian officials.,2023-10-08, More  than  250  dead  in  Gaza  -  Palestinian  officials. ,palestine,,jan
2040,More than 250 dead in Gaza - Palestinian officials.,2023-10-08," The  Palestinian  ministry  of  health  in  Gaza  says  256  Palestinians,  including  20  children,  have  been  killed  in  Israeli  airstrikes  in  the  past  24  hours. ",palestine,PASSIVE,jan
2040,More than 250 dead in Gaza - Palestinian officials.,2023-10-08," Palestinian  authorities  in  Gaza  say  256  Palestinians,  including  20  children,  have  been  killed  in  the  past  24  hours. ",palestine,PASSIVE,jan
1180,Who is Hezbollah's leader?,2023-11-03," He  has  been  praising  the  7  October  Hamas  attacks  on  Israel  that  killed  more  than  1,400  people. ",israel,ACTIVE,jan
873,'Most important thing is to stay human',2023-10-25," Some  of  her  volunteers  were  killed  and  others  have  been  kidnapped,  she  said  -  including  85-year-old  peace  activist  Yocheved  Lifschitz,  who  was  freed  yesterday  . ",israel,PASSIVE,jan
141,WHO says 11 medical workers killed in Gaza since Saturday.,2023-10-12, WHO  says  11  medical  workers  killed  in  Gaza  since  Saturday. ,palestine,ACTIVE,jan
141,WHO says 11 medical workers killed in Gaza since Saturday.,2023-10-12, Eleven  health  workers  on  duty  have  been  killed  and  16  injured. ,palestine,PASSIVE,jan
612,If you're just joining us now.,2023-11-15, Al-Shifa's  head  of  surgery  earlier  said  three  premature  newborns  had  died  because  of  a  lack  of  power. ,palestine,ACTIVE,jan
302,The smell of death is all around now in Gaza – doctor.,2023-10-11," “We  are  completely  overwhelmed  with  the  number  of  injuries  and  the  number  of  dead,”  he  said. ",palestine,,jan
302,The smell of death is all around now in Gaza – doctor.,2023-10-11, “The  dead  bodies  arrive  in  pieces. ,palestine,,jan
302,The smell of death is all around now in Gaza – doctor.,2023-10-11," “Families  here  have  seen  their  homes  demolished  over  their  heads,  killing  all  but  maybe  one  or  two  people,  who  come  to  the  hospital  with  terrible  injuries. ",palestine,ACTIVE,jan
302,The smell of death is all around now in Gaza – doctor.,2023-10-11," By  his  count,  more  than  10  ambulance  staff  have  been  killed  or  injured  and  he  personally  knows  a  gynaecologist  and  urologist  who  have  died. ",palestine,PASSIVE,jan
865,Baby saved in Gaza by emergency C-section as reports say mother dies.,2023-10-25, Baby  saved  in  Gaza  by  emergency  C-section  as  reports  say  mother  dies. ,palestine,ACTIVE,jan
865,Baby saved in Gaza by emergency C-section as reports say mother dies.,2023-10-25, Doctors  at  a  Gaza  hospital  managed  to  save  an  unborn  baby  by  emergency  caesarean  section  -  after  its  mother  was  killed  during  an  airstrike. ,palestine,PASSIVE,jan
865,Baby saved in Gaza by emergency C-section as reports say mother dies.,2023-10-25," The  baby's  father  was  killed  during  the  strikes,  while  the  pregnant  mother  was  taken  to  Nasser  hospital,  he  added. ",palestine,PASSIVE,jan
865,Baby saved in Gaza by emergency C-section as reports say mother dies.,2023-10-25," Numerous  reports,  citing  the  hospital,  now  say  the  mother  died. ",palestine,ACTIVE,jan
259,Biden says he saw pictures of 'terrorists beheading children',2023-10-11," As  he  was  wrapping  up,  Biden  said  that  he  had  seen  pictures  of  beheaded  children  among  the  casualties  in  Israel  -  a  claim  that  has  circulated  around  social  media  and  in  some  reports,  but  that  has  not  been  confirmed  by  the  Israeli  Defence  Forces. ",israel,,jan
2859,UN human rights office: Jabalia camp strike could amount to war crimes.,2023-11-01," Children  could  be  seen  among  the  dead  and  injured,  as  people  searched  through  the  rubble  for  survivors. ",palestine,,jan
2859,UN human rights office: Jabalia camp strike could amount to war crimes.,2023-11-01," The  Israel  Defense  Forces  later  confirmed  the  strike,  saying  it  had  killed  a  senior  Hamas  commander,  and  targeted  “underground  terror  infrastructure”  beneath  buildings  that  collapsed. ",palestine,ACTIVE,jan
4288,Israel tanks seen outside Gaza hospitals on 35th day of war.,2023-11-10," In  an  exclusive  interview  with  the  BBC  this  evening,  French  President  Emmanuel  Macron  said  Israel  must  stop  killing  babies  and  women  in  Gaza,  but  Israeli  PM  Benjamin  Netanyahu  responded  that  world  leaders  should  be  condeming  Hamas,  not  Israel. ",palestine,,jan
4288,Israel tanks seen outside Gaza hospitals on 35th day of war.,2023-11-10," The  Hamas-run  health  ministry  says  11,078  people  have  been  killed  in  Gaza  since  the  start  of  the  war  and  more  than  27,000  others  are  injured. ",palestine,PASSIVE,jan
4288,Israel tanks seen outside Gaza hospitals on 35th day of war.,2023-11-10," Away  from  Gaza,  in  the  West  Bank,  dozens  of  people  attended  the  funerals  of  11  Palestinians  killed  in  a  reported  Israeli  raid  on  the  Jenin  refugee  camp. ",palestine,ACTIVE,jan
4288,Israel tanks seen outside Gaza hospitals on 35th day of war.,2023-11-10," It  all  comes  after  Israel  launched  a  retaliatory  offensive  in  Gaza  as  a  response  to  Hamas's  deadly  7  October  attacks,  which  killed  around  1,200  people  while  more  than  240  others  were  taken  hostage  . ",israel,ACTIVE,jan
4288,Israel tanks seen outside Gaza hospitals on 35th day of war.,2023-11-10," Israel  revised  the  death  toll  down  from  1,400  on  Friday  because,  according  to  Foreign  Ministry  spokesman  Lior  Haiat,  many  poeple  killed  were  not  immediately  identified  after  the  attack,  and  ""now  we  think  those  belong  to  terrorists. . .  not  Israeli  casualties"". ",israel,,jan
4249,Watch: BBC crew find injured friends in overrun Gaza hospital.,2023-10-13," BBC  Arabic's  reporter  Adnan  Elbursh  and  his  team  discover  their  own  neighbours,  relatives  and  friends  are  among  those  injured  and  killed. ",palestine,,jan
644,IDF says it killed Hamas gunmen in a tunnel near Israel-Gaza crossing.,2023-10-29, IDF  says  it  killed  Hamas  gunmen  in  a  tunnel  near  Israel-Gaza  crossing. ,palestine,ACTIVE,jan
644,IDF says it killed Hamas gunmen in a tunnel near Israel-Gaza crossing.,2023-10-29," Israel's  military  says  it  has  killed  ""a  number  of  terrorists  exiting  the  shaft  of  a  tunnel  in  the  Gaza  Strip"",  near  the  Erez  crossing  between  Israel  and  Gaza. ",palestine,ACTIVE,jan
244,"Death toll in Gaza rises to 1,200 - Palestinian health ministry.",2023-10-12," The  Palestinian  health  ministry  says  1,200  people  have  died  since  Israel  started  airstrikes  in  the  area,  in  retaliation  to  a  devastating  attack  by  Hamas  militants  on  Saturday. ",palestine,ACTIVE,jan
244,"Death toll in Gaza rises to 1,200 - Palestinian health ministry.",2023-10-12," Earlier,  the  Israel  Defense  Forces  said  that  1,200  Israelis  had  been  massacred  by  Hamas  gunmen  over  the  weekend  with  the  death  toll  expected  to  rise. ",israel,PASSIVE,jan
1275,Situation on Israel-Lebanon border escalating.,2023-10-15," A  man  in  his  40s  was  killed  in  a  guided  missile  attack  on  the  northern  community  of  Shtula,  Israeli  emergency  services  said. ",israel,PASSIVE,jan
3247,What's been happening?,2023-11-08," However,  the  Hamas-run  health  ministry  said  almost  half  of  those  killed  in  Gaza  in  the  past  day  were  killed  in  the  south  of  the  Strip. ",palestine,,jan
3247,What's been happening?,2023-11-08," UN  Secretary-General  Antonio  Guterres  says  the  number  of  civilians  killed  in  the  Gaza  Strip  shows  something  is  ""clearly  wrong""  with  Israel's  military  operation  there. ",palestine,,jan
3247,What's been happening?,2023-11-08," The  health  ministry  in  Gaza  says  the  number  of  people  killed  in  Gaza  has  risen  to  10,569,  including  4,324  children,  since  Israel  began  retaliatory  military  action  in  response  to  the  7  October  attacks. ",palestine,,jan
4163,Scenes from Israel and Gaza.,2023-10-20, People  mourn  for  one  of  the  victims  killed  by  Hamas  attackers  who  infiltrated  his  home  in  the  Israeli  Kibbutz  Be'eri  last  week. ,israel,,jan
